step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,rcs_phase_with_place,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
535,0.5536736845970154,0.5,0.0,0.0,-3.209092378616333,-0.0061447578482329845,-0.33788803219795227,0.0,-0.3748743534088135,0.0,-1.1650530540308068e-10,-7.185131656317623e-11,0.0,-0.299385666847229,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.1349974125623703,0.0,-33.62112808227539,0.15000000596046448,-347.9783630371094,-0.12225428968667984,-1.4351515769958496,0.004605725407600403,-0.24683275818824768,-0.041133880615234375,-0.9465817213058472,-1.4370263814926147,0.0,0.0,0.35309070348739624,-3.074479579925537,-0.22550249099731445,0.17004640400409698,-0.06680317223072052,0.4127310812473297,0.007750252261757851,0.011132651939988136,-0.08180908113718033,-0.14615285396575928,0.18389108777046204,0.05825798586010933,-0.22511069476604462,-0.03064112178981304,0.23626993596553802,-0.05634751915931702,-39.072509765625,-63.09971237182617,0.5224977731704712,-0.8526406288146973,-0.1911320686340332,-0.047906309366226196,-0.3979978561401367,-0.05233548581600189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,0.9400911331176758,0.5,0.0,0.0,-3.259058713912964,-0.000517795910127461,-0.2077408879995346,0.0,-0.3750571608543396,0.0,-1.0892018537100867e-10,-7.185131656317623e-11,0.0,-0.28935036063194275,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.05770053714513779,0.0,-31.905481338500977,0.15000000596046448,-332.3124694824219,-0.0721508264541626,-0.5223767161369324,0.1665899008512497,-0.25712698698043823,0.011780329048633575,-1.0088162422180176,-1.4370263814926147,0.0,0.0,0.3520679473876953,-3.0965774059295654,-0.23948493599891663,0.17824354767799377,-0.0580403208732605,0.39288073778152466,0.007977770641446114,-0.006420159246772528,-0.08955685049295425,-0.08695528656244278,0.09174694120883942,-0.005154776852577925,-0.09318756312131882,-0.05089203640818596,0.14464300870895386,-0.04493942856788635,-43.62767791748047,-62.97319412231445,0.3826877772808075,-0.9238777160644531,-0.19020843505859375,-0.04828692972660065,-0.40554261207580566,-0.06149721145629883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,0.8645555973052979,0.5,0.0,0.0,-3.2909624576568604,-0.00020820036297664046,-0.08519217371940613,0.0,-0.37506237626075745,0.0,-8.263315726120268e-11,-7.185131656317623e-11,0.0,-0.2838348150253296,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.06405922770500183,0.0,-27.338886260986328,0.15000000596046448,-286.35040283203125,0.1934615522623062,0.2792532444000244,0.1787957400083542,-0.281326025724411,-0.03435266762971878,-0.9634731411933899,-1.4370263814926147,0.0,0.0,0.35131508111953735,-3.113731861114502,-0.23241493105888367,0.17103715240955353,-0.08724138140678406,0.3843806982040405,-0.007484293542802334,-0.024896664544939995,-0.047670867294073105,0.009020650759339333,-0.08385922014713287,-0.08867792040109634,0.027901655063033104,-0.0023956240620464087,0.03472127020359039,-0.08677603304386139,-46.543243408203125,-63.042930603027344,0.23344802856445312,-0.9723693132400513,-0.18940472602844238,-0.0485418438911438,-0.40555858612060547,-0.06858906149864197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0.4037940502166748,0.5,0.0,0.0,-3.267897367477417,-0.0022250795736908913,-0.12461823970079422,0.0,-0.3750559985637665,0.0,-5.366537769724289e-11,-7.185131656317623e-11,0.0,-0.2779737412929535,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.04942893236875534,0.0,-13.147451400756836,0.15000000596046448,-138.44163513183594,-0.026946470141410828,1.5189714431762695,-0.14127293229103088,-0.1940179318189621,-0.04593659192323685,-0.9360553026199341,-1.4370263814926147,0.0,0.0,0.33993181586265564,-3.105858087539673,-0.21725928783416748,0.12891677021980286,-0.11893561482429504,0.39101481437683105,-0.006582838948816061,-0.059971582144498825,-0.03909759223461151,0.1565050184726715,-0.28167179226875305,-0.21007724106311798,0.006418466567993164,-0.03388494253158569,-0.05962477624416351,-0.1604531705379486,-49.89506149291992,-61.941654205322266,0.07845986634492874,-0.9969172477722168,-0.18863868713378906,-0.0487869530916214,-0.39739513397216797,-0.07411764562129974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,0.19684156775474548,0.5,0.0,0.0,-3.2118897438049316,-0.0015141197945922613,-0.053355585783720016,0.0,-0.37499549984931946,0.0,-2.795971960900534e-11,-7.185131656317623e-11,0.0,-0.2695178687572479,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.12837867438793182,0.0,13.14690113067627,0.15000000596046448,137.21165466308594,0.11688654124736786,2.0964128971099854,0.05616466701030731,-0.19914545118808746,0.012991603463888168,-1.0095244646072388,-1.4370263814926147,0.0,0.0,0.3389885723590851,-3.12009596824646,-0.1708163022994995,0.06672925502061844,-0.17458900809288025,0.36996471881866455,0.0028828317299485207,-0.06515345722436905,0.018663113936781883,0.16439223289489746,-0.30455195903778076,-0.18415775895118713,-0.019079208374023438,0.005829608533531427,-0.10893045365810394,-0.24957826733589172,-51.7590217590332,-60.581199645996094,-0.07846029102802277,-0.9969172477722168,-0.18974041938781738,-0.04906544089317322,-0.7873072624206543,-0.07926155626773834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0.34225213527679443,0.5,0.0,0.0,-3.204592227935791,-0.000831245444715023,-0.11785968393087387,0.0,-0.3750048875808716,0.0,-1.6537009608907915e-11,-7.185131656317623e-11,0.0,-0.25948578119277954,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.20564642548561096,0.0,27.338701248168945,0.15000000596046448,288.1820068359375,-0.09713222831487656,1.4241902828216553,0.15348587930202484,-0.1656869798898697,-0.024347322061657906,-0.9997756481170654,-1.4370263814926147,0.0,0.0,0.3446938395500183,-3.113999605178833,-0.13632100820541382,0.008795181289315224,-0.19640108942985535,0.36177730560302734,-0.007697043474763632,-0.07531605660915375,0.012908786535263062,0.19574104249477386,-0.20935265719890594,-0.10753760486841202,-0.2134166806936264,-0.006316745188087225,-0.07904402911663055,-0.2573400139808655,-48.329132080078125,-60.72567367553711,-0.23344102501869202,-0.972370982170105,-0.18832921981811523,-0.049430981278419495,-0.769014835357666,-0.08331917226314545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0.5894652009010315,0.5,0.0,0.0,-3.2011587619781494,-0.0005117033142596483,-0.012195144779980183,0.0,-0.3749738931655884,0.0,-2.1113300344155483e-11,-7.185131656317623e-11,0.0,-0.2371351718902588,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.37133923172950745,0.0,31.90542221069336,0.15000000596046448,340.3946228027344,0.08996863663196564,0.9960355162620544,0.17174239456653595,-0.15308013558387756,0.021339695900678635,-1.0364418029785156,-1.4370263814926147,0.0,0.0,0.3259228765964508,-3.1165733337402344,-0.12076372653245926,-0.009652000851929188,-0.2157314270734787,0.3100382387638092,-0.0022978014312684536,-0.04393981769680977,0.009776520542800426,0.06465071439743042,-0.05823427438735962,-0.041816938668489456,-0.2689538896083832,-0.01963268220424652,-0.02700631320476532,-0.2550573945045471,-48.078880310058594,-59.65134811401367,-0.38268113136291504,-0.9238804578781128,-0.18662118911743164,-0.04981781542301178,-0.7475779056549072,-0.08647692203521729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0.8417980670928955,0.5,0.0,0.0,-3.2011892795562744,-0.0069399611093103886,-0.025833548977971077,0.0,-0.37495386600494385,0.0,-3.555423316869977e-11,-7.185131656317623e-11,0.0,-0.19595544040203094,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.5753536224365234,0.0,33.6211051940918,0.15000000596046448,363.6655578613281,-0.12252593040466309,0.3200271725654602,0.07888822257518768,-0.14692573249340057,-0.005106016993522644,-0.9717366695404053,-1.4370263814926147,0.0,0.0,0.3251931071281433,-3.1376490592956543,-0.10853789746761322,0.00816064327955246,-0.22569839656352997,0.2526715397834778,0.006607159972190857,0.009475595317780972,-0.0789230689406395,0.09544103592634201,0.07371988147497177,0.0016220689285546541,-0.3888411819934845,-0.00693202018737793,0.03493450582027435,-0.23001742362976074,-46.846588134765625,-58.62161636352539,-0.5224981307983398,-0.8526404500007629,-0.1846756935119629,-0.05016593635082245,-0.7248220443725586,-0.08862736821174622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0.9180891513824463,0.5,0.0,0.0,-3.20023512840271,-4.9064379709307104e-05,-0.11920173466205597,0.0,-0.37496381998062134,0.0,-4.826140181934946e-11,-7.185131656317623e-11,0.0,-0.14886943995952606,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.9956082105636597,0.0,34.40550994873047,0.15000000596046448,378.1713562011719,0.1430540531873703,0.17155645787715912,-0.18286485970020294,-0.11928004026412964,-0.03821753337979317,-0.9802631139755249,-1.4370263814926147,0.0,0.0,0.31373751163482666,-3.1385560035705566,-0.09158997237682343,0.02373531274497509,-0.22352264821529388,0.17162612080574036,-0.0018798429518938065,-0.03357924148440361,-0.09333580732345581,0.057047128677368164,0.0981624647974968,-0.016144299879670143,-0.33733969926834106,-0.03716617450118065,0.07312695682048798,-0.21313202381134033,-48.809837341308594,-55.781883239746094,-0.6494491696357727,-0.7604050040245056,-0.18242192268371582,-0.05041305720806122,-0.7018516063690186,-0.08954493701457977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,0.9739324450492859,0.5,0.0,0.0,-3.2044098377227783,-0.00022392027312889695,-0.10661526769399643,0.0,-0.3750119209289551,0.0,-5.734194022388728e-11,-7.185131656317623e-11,0.0,-0.10852038115262985,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.8432923555374146,0.0,34.81588363647461,0.15000000596046448,388.8740539550781,0.035461634397506714,0.04596014320850372,0.08206449449062347,-0.06048302724957466,-0.008788969367742538,-1.0232094526290894,-1.4370263814926147,0.0,0.0,0.32376325130462646,-3.160329580307007,-0.08902803808450699,0.05267786979675293,-0.20807009935379028,0.08408921957015991,-0.008416635915637016,-0.013568184338510036,-0.09054134041070938,-0.03220578283071518,0.09111575037240982,0.07011689990758896,-0.36731022596359253,-0.02653965726494789,0.0921696275472641,-0.15990424156188965,-47.81976318359375,-52.670921325683594,-0.7604032158851624,-0.6494512557983398,-0.18017292022705078,-0.05054101347923279,-0.6764106750488281,-0.08793582022190094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,0.9979202151298523,0.5,0.0,0.0,-3.212569236755371,-0.0004281973815523088,-0.2676031291484833,0.0,-0.7079803347587585,0.0,-6.353140930004386e-11,-7.185131656317623e-11,0.0,-0.0859181135892868,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.34991124272346497,0.0,35.0486946105957,0.15000000596046448,397.2421875,-0.027662664651870728,-0.23859095573425293,-0.1500716507434845,-0.1047225147485733,-0.039730094373226166,-0.9885308146476746,-1.4370263814926147,0.0,0.0,0.3104129433631897,-3.174741744995117,-0.10678447037935257,0.07662802934646606,-0.18644869327545166,0.013509683310985565,0.0027533182874321938,-0.010526162572205067,-0.04457343742251396,0.029268575832247734,0.08206327259540558,0.15847079455852509,-0.3470274806022644,0.03745511174201965,0.11013416945934296,-0.09594357013702393,-44.800758361816406,-48.470741271972656,-0.8526390194892883,-0.5225004553794861,-0.1781313419342041,-0.0505431592464447,-0.6450612545013428,-0.08294643461704254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0.945010244846344,0.5,0.0,0.0,-3.2006404399871826,-0.0007308032363653183,-0.34444114565849304,0.0,-0.7500484585762024,0.0,-7.20682749588697e-11,-7.185131656317623e-11,0.0,-0.06698887795209885,0.0,-4.590239524841309,0.4000000059604645,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.015946703031659126,0.0,35.185001373291016,0.15000000596046448,415.44390869140625,0.04206165671348572,-0.6172099113464355,0.13744913041591644,-0.14984631538391113,-0.0037714019417762756,-1.0000979900360107,-1.4370263814926147,0.0,0.0,0.3254563808441162,-3.1885526180267334,-0.10483969748020172,0.09399877488613129,-0.13177672028541565,-0.009344273246824741,0.0030396394431591034,0.014250385574996471,-0.05548373982310295,-0.0917530432343483,-0.024806588888168335,0.27093786001205444,-0.029321214184165,-0.04596513509750366,0.10816653072834015,-0.019095733761787415,-42.270164489746094,-43.17599868774414,-0.9238794445991516,-0.382683664560318,-0.17229080200195312,-0.05054956674575806,-0.6069095134735107,-0.07542586326599121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0.9030585885047913,0.5,0.0,0.0,-3.213765859603882,-0.0006896506529301405,-0.3951384127140045,0.0,-0.7484316825866699,0.0,-8.071320001246107e-11,-7.185131656317623e-11,0.0,-0.041942451149225235,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.007861967198550701,0.0,35.2618408203125,0.15000000596046448,417.5799865722656,0.14034642279148102,-0.7962290644645691,-0.13216936588287354,-0.16282470524311066,-0.0371457114815712,-0.9840253591537476,-1.4370263814926147,0.0,0.0,0.32586926221847534,-3.1995935440063477,-0.12055666744709015,0.09026686102151871,-0.06911684572696686,0.0065595246851444244,6.385054439306259e-05,0.048910439014434814,-0.10753995180130005,-0.10423789173364639,0.029869217425584793,0.2743811309337616,-0.05270054563879967,0.007929635234177113,0.07936157286167145,0.0856943354010582,-40.02461242675781,-37.3057746887207,-0.9723703265190125,-0.2334437072277069,-0.17186808586120605,-0.050531089305877686,-0.562406063079834,-0.06706355512142181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,0.9337508082389832,0.5,0.0,0.0,-3.2189927101135254,-0.0005266412626951933,-0.36019912362098694,0.0,-0.74799644947052,0.0,-8.57323240177621e-11,-7.185131656317623e-11,0.0,-0.028178811073303223,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.02368488349020481,0.0,35.29669952392578,0.15000000596046448,419.33380126953125,-0.07919442653656006,-0.8104643225669861,0.00035659968852996826,-0.09401626884937286,0.025622759014368057,-1.0375512838363647,-1.4370263814926147,0.0,0.0,0.3239592909812927,-3.228766441345215,-0.139418363571167,0.10358560085296631,-0.011515650898218155,-0.00890474021434784,-0.00853034108877182,-0.0033836544025689363,-0.1065598651766777,-0.05010590702295303,-0.0261563491076231,0.3334105610847473,0.02791883982717991,-0.012881067581474781,0.06942035257816315,0.16556698083877563,-38.42462158203125,-31.52187728881836,-0.9969170093536377,-0.07846303284168243,-0.17140626907348633,-0.050514936447143555,-0.5102343559265137,-0.05911731719970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,0.9489775896072388,0.5,0.0,0.0,-3.2126073837280273,-0.0005062173586338758,-0.39987611770629883,0.0,-0.7484979033470154,0.0,-8.531009232370934e-11,-7.185131656317623e-11,0.0,-0.04241488128900528,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.030143672600388527,0.0,35.29669952392578,0.15000000596046448,420.6360778808594,0.1069219559431076,-0.6463482975959778,0.12633581459522247,-0.1113869696855545,-0.014355242252349854,-1.0083543062210083,-1.4370263814926147,0.0,0.0,0.3236873745918274,-3.2382962703704834,-0.1678987294435501,0.1041906327009201,0.0727219358086586,0.008020315319299698,-0.003497679717838764,0.020573342218995094,-0.08981088548898697,-0.026102358475327492,0.02153400145471096,0.3764694631099701,-0.019466249272227287,0.014538305811583996,0.07001771032810211,0.2420601099729538,-34.6296501159668,-26.464214324951172,-0.9969174861907959,0.07845712453126907,-0.1709601879119873,-0.050492063164711,-0.4509415626525879,-0.05267825722694397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,0.9034935235977173,0.5,0.0,0.0,-3.201535224914551,-0.0002936288947239518,-0.23559899628162384,0.0,-0.7493728399276733,0.0,-8.513394850195866e-11,-7.185131656317623e-11,0.0,-0.079436294734478,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.03070484660565853,0.0,35.2618408203125,0.15000000596046448,421.60296630859375,0.1611732393503189,-0.5636790990829468,0.03450234234333038,-0.2027975171804428,0.03774989768862724,-0.983648419380188,-1.4370263814926147,0.0,0.0,0.3230004608631134,-3.264188289642334,-0.16829814016819,0.10565225034952164,0.1439514011144638,-0.0065753767266869545,0.003493805415928364,-0.026760367676615715,-0.12283463776111603,-0.10908869653940201,0.03663023188710213,0.35937365889549255,-0.04623054340481758,0.03422684222459793,0.09594757854938507,0.32129520177841187,-30.084997177124023,-24.761545181274414,-0.972369909286499,0.23344536125659943,-0.1704883575439453,-0.05046142637729645,-0.3866698741912842,-0.04883868992328644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0.8501963019371033,0.5,0.0,0.0,-3.2003092765808105,-0.0004659002588596195,-0.12379791587591171,0.0,-0.7506711483001709,0.0,-8.769812653852682e-11,-7.185131656317623e-11,0.0,-0.12374944984912872,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.05233490839600563,0.0,35.18500518798828,0.15000000596046448,422.1221008300781,0.1866222470998764,-0.6407647132873535,-0.03547702729701996,-0.1988828033208847,0.027675721794366837,-0.9482429027557373,-1.4370263814926147,0.0,0.0,0.327149897813797,-3.2720961570739746,-0.19093498587608337,0.09992214292287827,0.22766786813735962,0.008874135091900826,-0.009247859008610249,-0.01022495049983263,-0.11631901562213898,-0.11988885700702667,0.006657636258751154,0.35766544938087463,0.06352998316287994,-0.02370476722717285,0.11562152206897736,0.4003474712371826,-26.56803321838379,-24.697359085083008,-0.9238817095756531,0.38267821073532104,-0.1699972152709961,-0.05042800307273865,-0.32160472869873047,-0.04830391705036163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,0.819753110408783,0.5,0.0,0.0,-3.209541082382202,-0.0004545848350971937,-0.23630203306674957,0.0,-0.7501733303070068,0.0,-9.137410966753023e-11,-7.185131656317623e-11,0.0,-0.17534856498241425,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.0318819023668766,0.0,35.0487060546875,0.15000000596046448,422.28265380859375,-0.1662726104259491,-0.8154110312461853,-0.011230453848838806,-0.2249073088169098,-0.017044387757778168,-0.9660800695419312,-1.4370263814926147,0.0,0.0,0.3325597643852234,-3.3008944988250732,-0.2028786987066269,0.10986591875553131,0.3018445074558258,-9.243376553058624e-06,0.0093091931194067,-0.007503145840018988,-0.07556590437889099,-0.03093189001083374,0.05823999643325806,0.3469417095184326,-0.025015784427523613,0.035550959408283234,0.13135047256946564,0.4513644576072693,-22.716400146484375,-27.66253662109375,-0.8526420593261719,0.522495448589325,-0.16938376426696777,-0.050379544496536255,-0.25846171379089355,-0.05092592537403107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,0.8702506422996521,0.5,0.0,0.0,-3.326991558074951,-0.0008724880171939731,-1.156370759010315,0.0,-0.7508038282394409,0.0,-9.240226639395388e-11,-7.185131656317623e-11,0.0,-0.21979892253875732,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.03832138702273369,0.0,34.81589126586914,0.15000000596046448,421.2214050292969,0.04808717966079712,-0.6365610361099243,-0.04104973375797272,-0.1940261274576187,-0.010955296456813812,-0.9532262682914734,-1.4370263814926147,0.0,0.0,0.33657562732696533,-3.323838472366333,-0.2200918197631836,0.1059991791844368,0.3629841208457947,-0.0010791542008519173,0.008862674236297607,0.0329454205930233,-0.12905390560626984,-0.038362372666597366,0.013237453065812588,0.25682079792022705,-0.010601780377328396,0.009665751829743385,0.18043382465839386,0.40376362204551697,-21.648683547973633,-38.362648010253906,-0.7604070901870728,0.6494467258453369,-0.16878533363342285,-0.05032934248447418,-0.20691704750061035,-0.05467581748962402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,0.8886014223098755,0.5,0.0,0.0,-3.2299280166625977,-0.0003155322337988764,-0.8527141809463501,0.0,-0.7503963708877563,0.0,-9.114940746624001e-11,-7.185131656317623e-11,0.0,-0.2528734505176544,0.0,-4.590239524841309,0.0,0.0,0.0,4.0,0.07094383239746094,0.0,0.0,-0.04345925524830818,0.0,34.405521392822266,0.15000000596046448,418.05548095703125,-0.16945183277130127,-0.4574206471443176,0.04507443308830261,-0.2763884961605072,-0.035196613520383835,-0.9295613169670105,-1.4370263814926147,0.0,0.0,0.3268180191516876,-3.323810338973999,-0.23584400117397308,0.10864990949630737,0.4032613933086395,0.004683348350226879,-0.000834563747048378,0.03890654444694519,-0.040898144245147705,-0.03027178719639778,-0.03783172741532326,0.2080245018005371,-0.012624087743461132,-0.03801281377673149,0.13040931522846222,0.45351260900497437,-15.514422416687012,-45.264625549316406,-0.6494478583335876,0.7604061365127563,-0.168165922164917,-0.05026066303253174,-0.16822314262390137,-0.05755436420440674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
